activation,lemma,present_phones,past_phones
0.6935772895812988,counteract,K AW N T ER AE K T,K AW N T ER AE K T IH D
0.6383839845657349,interdict,IH N T ER D IH K T,IH N T ER D IH K T IH D
0.6376659870147705,undercount,AH N D ER K AW N T,AH N D ER K AW N T IH D
0.588828980922699,contract,K AA N T R AE K T,K AA N T R AE K T AH D
0.5852506756782532,manifest,M AE N AH F EH S T,M AE N AH F EH S T AH D
0.5672602653503418,enfranchise,IH N F R AE N CH AY Z,EH N F R AE N CH AY Z D
0.5051500797271729,instruct,IH N S T R AH K T,IH N S T R AH K T AH D
0.504881739616394,introvert,IH N T R OW V ER T,IH N T R OW V ER T IH D
0.5030645132064819,coarticulate,K OW AA R T IH K Y UW L EY T,K OW AA R T IH K Y UW L EY T AH D
0.49784713983535767,intercept,IH N T ER S EH P T,IH N T ER S EH P T AH D
0.4844376742839813,depressurize,D IH P R EH SH ER AY Z,D IH P R EH SH ER AY Z D
0.4742528796195984,undercook,AH N D ER K UH K,AH N D ER K UH K T
0.47390016913414,containerize,K AH N T EY N ER AY Z,K AH N T EY N ER AY Z D
0.4732779264450073,abstract,AE B S T R AE K T,AE B S T R AE K T IH D
0.4722709059715271,transect,T R AE N S EH K T,T R AE N S EH K T IH D
0.4424484372138977,monopolize,M AH N AA P AH L AY Z,M AH N AA P AH L AY Z D
0.44228869676589966,undervalue,AH N D ER V AE L Y UW,AH N D ER V AE L Y UW D
0.4332634508609772,counterfeit,K AW N T ER F IH T,K AW N T ER F IH T IH D
0.42891886830329895,undertake,AH N D ER T EY K,AH N D ER T UH K
0.4282722473144531,extract,EH K S T R AE K T,EH K S T R AE K T IH D
0.4279613196849823,politicize,P AH L IH T IH S AY Z,P AH L IH T IH S AY Z D
0.41759270429611206,understate,AH N D ER S T EY T,AH N D ER S T EY T IH D
0.4045020341873169,confiscate,K AA N F AH S K EY T,K AA N F AH S K EY T AH D
0.403048574924469,internalize,IH N T ER N AH L AY Z,IH N T ER N AH L AY Z D
0.40019071102142334,annualize,AE N Y UW W AH L AY Z,AE N Y UW W AH L AY Z D
0.39927834272384644,antagonize,AE N T AE G AH N AY Z,AE N T AE G AH N AY Z D
0.39627474546432495,radicalize,R AE D IH K AH L AY Z,R AE D IH K AH L AY Z D
0.395089328289032,individualize,IH N D IH V IH JH UW AH L AY Z,IH N D IH V IH JH UW AH L AY Z D
0.3924556374549866,misidentify,M IH S AY D EH N T AH F AY,M IH S AY D EH N T IH F AY D
0.36144354939460754,inaugurate,IH N AO G Y ER IH T,IH N AO G ER EY T IH D
0.3585112392902374,indenture,IH N D EH N CH ER,IH N D EH N CH ER D
0.3543128967285156,counterbid,K AW N T ER B IH D,K AW N T ER B IH D
0.35220617055892944,immortalize,IH M AO R T AH L AY Z,IH M AO R T AH L AY Z D
0.34967052936553955,convolute,K AA N V AH L UW T,K AA N V AH L UW T AH D
0.3489534854888916,masturbate,M AE S T ER B EY T,M AE S T ER B EY T IH D
0.348000705242157,nationalize,N AE SH AH N AH L AY Z,N AE SH AH N AH L AY Z D
0.34606945514678955,miscalculate,M IH S K AE L K Y AH L EY T,M IH S K AE L K Y AH L EY T IH D
0.33144769072532654,consummate,K AA N S AH M AH T,K AA N S AH M EY T AH D
0.3286493718624115,underwithhold,AH N D ER W IH TH HH OW L D,AH N D ER W IH TH HH EH L D
0.3118036687374115,redecorate,R IY D EH K ER EY T,R IY D EH K ER EY T IH D
0.31048479676246643,telecast,T EH L AH K AE S T,T EH L AH K AE S T
0.30904674530029297,reorganize,R IY AO R G AH N AY Z,R IY AO R G AH N AY Z D
0.2935302257537842,misprint,M IH S P R IH N T,M IH S P R IH N T AH D
0.29308950901031494,broadcast,B R AO D K AE S T,B R AO D K AE S T
0.2892066240310669,intermix,IH N T ER M IH K S,IH N T ER M IH K S T
0.28677716851234436,antiquate,AE N T AH K W EY T,AE N T AH K W EY T IH D
0.2661936283111572,adulterate,AH D AH L T ER EY T,AH D AH L T ER EY T IH D
0.2634231448173523,duplicate,D UW P L AH K AH T,D UW P L IH K EY T IH D
0.24964259564876556,implicate,IH M P L IH K EY T,IH M P L IH K EY T IH D
0.24940423667430878,undersell,AH N D ER S EH L,AH N D ER S OW L D
0.24687941372394562,enunciate,IH N AH N S IY EY T,IH N AH N S IY EY T IH D
0.23419895768165588,incinerate,IH N S IH N ER EY T,IH N S IH N ER EY T IH D
0.22386805713176727,entrench,EH N T R EH N CH,EH N T R EH N CH T
0.21127785742282867,inculcate,IH NG K AH L K EY T,IH NG K AH L K EY T AH D
0.2065814584493637,captivate,K AE P T IH V EY T,K AE P T IH V EY T IH D
0.15493804216384888,undress,AH N D R EH S,AH N D R EH S T
0.1003708690404892,undo,AH N D UW,AH N D IH D
0.0735296905040741,mount,M AW N T,M AW N T AH D
0.0651400089263916,man,M AE N,M AE N D
