activation,lemma,present_phones,past_phones
1.2222884893417358,preconceive,P R IY K AH N S IY V,P R IY K AH N S IY V D
1.220940113067627,misconceive,M IH S K AH N S IY V,M IH S K AH N S IY V D
1.1068955659866333,instantiate,IH N S T AE N SH IY EY T,IH N S T AE N SH IY EY T AH D
1.0638822317123413,exchange,IH K S CH EY N JH,IH K S CH EY N JH D
1.055672526359558,headline,HH EH D L AY N,HH EH D L AY N D
1.0471316576004028,expunge,IH K S P AH N JH,IH K S P AH N JH D
1.0432658195495605,distance,D IH S T AH N S,D IH S T AH N S T
1.0393024682998657,concentrate,K AA N S AH N T R EY T,K AA N S AH N T R EY T IH D
1.0389426946640015,entwine,EH N T W AY N,EH N T W AY N D
1.0354193449020386,sentence,S EH N T AH N S,S EH N T AH N S T
1.0351805686950684,sideline,S AY D L AY N,S AY D L AY N D
1.0277334451675415,compensate,K AA M P AH N S EY T,K AA M P AH N S EY T AH D
1.0122230052947998,unionize,Y UW N Y AH N AY Z,Y UW N Y AH N AY Z D
1.0043258666992188,bludgeon,B L AH JH AH N,B L AH JH AH N D
1.0026483535766602,estrange,EH S T R EY N JH,EH S T R EY N JH D
0.9993171095848083,eliminate,IH L IH M AH N EY T,IH L IH M AH N EY T IH D
0.9986515641212463,margin,M AA R JH AH N,M AA R JH AH N D
0.9966275691986084,campaign,K AE M P EY N,K AE M P EY N D
0.9907020926475525,convince,K AH N V IH N S,K AH N V IH N S T
0.9901213645935059,evidence,EH V AH D AH N S,EH V IH D AH N S T
0.988943874835968,dismantle,D IH S M AE N T AH L,D IH S M AE N T AH L D
0.9874117970466614,combine,K AA M B AY N,K AH M B AY N D
0.9821355938911438,quarantine,K W AO R AH N T IY N,K W AO R AH N T IY N D
0.9814339280128479,glisten,G L IH S AH N,G L IH S AH N D
0.981049656867981,cordon,K AO R D AH N,K AO R D AH N D
0.9797154068946838,sustain,S AH S T EY N,S AH S T EY N D
0.9789324998855591,decline,D IH K L AY N,D IH K L AY N D
0.977010190486908,mutiny,M Y UW T AH N IY,M Y UW T AH N IY D
0.9733114838600159,incline,IH N K L AY N,IH N K L AY N D
0.9723270535469055,recline,R IH K L AY N,R IH K L AY N D
0.9707071185112,discontinue,D IH S K AH N T IH N Y UW,D IH S K AH N T IH N Y UW D
0.9703385233879089,garden,G AA R D AH N,G AA R D AH N D
0.9695311188697815,convene,K AH N V IY N,K AH N V IY N D
0.969140350818634,dispense,D IH S P EH N S,D IH S P EH N S T
0.9689488410949707,station,S T EY SH AH N,S T EY SH AH N D
0.9682554602622986,illuminate,IH L UW M IH N IH T,IH L UW M AH N EY T AH D
0.9645447731018066,credential,K R IH D EH N SH AH L,K R AH D EH N SH AH L D
0.9627519249916077,condense,K AH N D EH N S,K AH N D EH N S T
0.9625201225280762,continue,K AH N T IH N Y UW,K AH N T IH N Y UW D
0.9623201489448547,quicken,K W IH K AH N,K W IH K AH N D
0.9609696865081787,condone,K AH N D OW N,K AH N D OW N D
0.957131028175354,carbonate,K AA R B AH N EY T,K AA R B AH N EY T IH D
0.9560426473617554,imagine,IH M AE JH AH N,IH M AE JH AH N D
0.9556117057800293,prearrange,P R IY ER EY N JH,P R IY ER EY N JH D
0.9531721472740173,misconstrue,M IH S K AH N S T R UW,M IH S K AH N S T R UW D
0.9528153538703918,entrance,EH N T R AH N S,IH N T R AE N S T
0.9478074312210083,bargain,B AA R G AH N,B AA R G AH N D
0.939457356929779,galvanize,G AE L V AH N AY Z,G AE L V AH N AY Z D
0.939211905002594,culminate,K AH L M IH N EY T,K AH L M AH N EY T IH D
0.9359509348869324,section,S EH K SH AH N,S EH K SH AH N D
0.932905375957489,mishandle,M IH S HH AE N D AH L,M IH S HH AE N D AH L D
0.9285750985145569,lampoon,L AE M P UW N,L AE M P UW N D
0.9269741773605347,assassinate,AH S AE S AH N EY T,AH S AE S AH N EY T IH D
0.9265703558921814,segment,S EH G M AH N T,S EH G M EH N T IH D
0.9258996844291687,manhandle,M AE N HH AE N D AH L,M AE N HH AE N D AH L D
0.9236860871315002,harmonize,HH AA R M AH N AY Z,HH AA R M AH N AY Z D
0.920632541179657,mention,M EH N SH AH N,M EH N SH AH N D
0.9174719452857971,pigment,P IH G M AH N T,P IH G M EH T IH D
0.9167545437812805,communicate,K AH M Y UW N AH K EY T,K AH M Y UW N AH K EY T IH D
0.916441023349762,enshrine,EH N SH R AY N,EH N SH R AY N D
0.9143509864807129,caption,K AE P SH AH N,K AE P SH AH N D
0.9133742451667786,confine,K AH N F AY N,K AH N F AY N D
0.910612940788269,mismanage,M IH S M AE N IH JH,M IH S M AE N IH JH D
0.9100629091262817,chlorinate,K L AO R AH N EY T,K L AO R AH N EY T AH D
0.9075289368629456,outspend,AW T S P EH N D,AW T S P EH N T
0.9022749662399292,balkanize,B AO L K AH N AY Z,B AO L K AH N AY Z D
0.9010869860649109,ensconce,IH N S K AA N S,IH N S K AA N S T
0.9008195400238037,overturn,OW V ER T ER N,OW V ER T ER N D
0.8990793824195862,indemnify,IH N D EH M N AH F AY,IH N D EH M N AH F AY D
0.8984224796295166,differentiate,D IH F ER EH N SH IY EY T,D IH F ER EH N SH IY EY T IH D
0.8979952335357666,disconnect,D IH S K AH N EH K T,D IH S K AH N EH K T IH D
0.8906067609786987,aluminize,AH L UW M AH N AY Z,AH L UW M AH N AY Z D
0.8809468150138855,humanize,HH Y UW M AH N AY Z,HH Y UW M AH N AY Z D
0.8746368288993835,vaccinate,V AE K S AH N EY T,V AE K S AH N EY T IH D
0.8701596260070801,carbonize,K AA R B AH N AY Z,K AA R B AH N AY Z D
0.8693594932556152,dethrone,D IH TH R OW N,D IH TH R OW N D
0.8683761358261108,festoon,F EH S T UW N,F EH S T UW N D
0.8682017922401428,reference,R EH F ER AH N S,R EH F ER AH N S T
0.8667811751365662,replenish,R IY P L EH N IH SH,R IY P L EH N IH SH T
