activation,lemma,present_phones,past_phones
0.6987453699111938,fling,F L IH NG,F L AH NG
0.672926664352417,sling,S L IH NG,S L AH NG
0.6587141752243042,sting,S T IH NG,S T AH NG
0.6570995450019836,swing,S W IH NG,S W AH NG
0.650627851486206,plunk,P L AH NG K,P L AH NG K T
0.6493773460388184,cling,K L IH NG,K L AH NG
0.6459066271781921,bring,B R IH NG,B R AO T
0.6341843605041504,harangue,HH ER AE NG,HH ER AE NG D
0.6250647306442261,shrink,SH R IH NG K,SH R AE NG K
0.6239578723907471,truncate,T R AH NG K EY T,T R AH NG K EY T IH D
0.6159713268280029,blink,B L IH NG K,B L IH NG K T
0.5965790748596191,stink,S T IH NG K,S T AE NG K
0.5947304964065552,swink,S W IH NG K,S W AE NG K
0.5865241885185242,elongate,IH L AO NG G EY T,IH L AO NG G EY T AH D
0.5821545124053955,flank,F L AE NG K,F L AE NG K T
0.5781480669975281,prong,P R AO NG,P R AO NG D
0.5643630027770996,drink,D R IH NG K,D R AE NG K
0.5608564019203186,blank,B L AE NG K,B L AE NG K T
0.560676097869873,blanket,B L AE NG K AH T,B L AE NG K AH T IH D
0.5500626564025879,frank,F R AE NG K,F R AE NG K T
0.5492624044418335,spank,S P AE NG K,S P AE NG K T
0.5436518788337708,spangle,S P AE NG G AH L,S P AE NG G AH L D
0.542672872543335,twinkle,T W IH NG K AH L,T W IH NG K AH L D
0.5191192626953125,throng,TH R AO NG,TH R AO NG D
0.4996955096721649,crank,K R AE NG K,K R AE NG K T
0.2310049831867218,reinstate,R IY IH N S T EY T,R IY IH N S T EY T IH D
0.12996235489845276,snub,S N AH B,S N AH B D
0.09704519063234329,stub,S T AH B,S T AH B D
0.09453759342432022,flush,F L AH SH,F L AH SH T
0.08678684383630753,club,K L AH B,K L AH B D
0.07708794623613358,fluff,F L AH F,F L AH F T
0.0731305480003357,blush,B L AH SH,B L AH SH T
0.0648520216345787,drub,D R AH B,D R AH B D
0.06359842419624329,plug,P L AH G,P L AH G D
0.0632261261343956,plumb,P L AH M,P L AH M D
0.05803116410970688,char,CH AA R,CH AA R D
0.05669481307268143,bluff,B L AH F,B L AH F T
0.05656548589468002,raise,R EY Z,R EY Z D
0.05656548589468002,raze,R EY Z,R EY Z D
0.04807024449110031,ram,R AE M,R AE M D
