activation,lemma,present_phones,past_phones
1.3824249505996704,inure,IH N Y UH R,IH N Y UH R D
1.3783079385757446,insure,IH N SH UH R,IH N SH UH R D
1.3532965183258057,mature,M AH CH UH R,M AH T Y UH R D
1.3456056118011475,ensure,EH N SH UH R,EH N SH UH R D
1.297112226486206,output,AW T P UH T,AW T P UH T
1.296997308731079,detour,D IH T UH R,D IY T UH R D
1.2862465381622314,input,IH N P UH T,IH N P UH T
0.9080700278282166,ambush,AE M B UH SH,AE M B UH SH T
0.4278610050678253,mispronounce,M IH S P R AH N AW N S,M IH S P R AH N AW N S T
0.3802264630794525,interrogate,IH N T EH R AH G EY T,IH N T EH R AH G EY T IH D
0.35579633712768555,mustachio,M AH S T AE SH IY OW,M AH S T AE SH IY OW D
0.326325923204422,juxtapose,JH AH K S T AH P OW Z,JH AH K S T AH P OW Z D
0.32442519068717957,infuriate,IH N F Y UH R IY EY T,IH N F Y UH R IY EY T IH D
0.2576432526111603,impoverish,IH M P AA V R IH SH,IH M P AA V R IH SH T
0.08970972895622253,outvote,AW T V OW T,AW T V OW T IH D
0.06968865543603897,outset,AW T S EH T,AW T S EH T
0.060715317726135254,text,T EH K S T,T EH K S T IH D
0.043496496975421906,meet,M IY T,M EH T
0.043496496975421906,mete,M IY T,M IY T IH D
