activation,lemma,present_phones,past_phones
0.7768371105194092,recapture,R IY K AE P CH ER,R IY K AE P CH ER D
0.754046618938446,incorporate,IH N K AO R P ER EY T,IH N K AO R P ER EY T IH D
0.7445276379585266,decapitate,D IY K AE P AH T EY T,D IY K AE P AH T EY T IH D
0.7400351762771606,inculcate,IH NG K AH L K EY T,IH NG K AH L K EY T AH D
0.7305618524551392,decaffeinate,D IY K AE F AH N EY T,D IY K AE F AH N EY T IH D
0.7241767644882202,recast,R IY K AE S T,R IY K AE S T
0.7199715971946716,fixate,F IH K S EY T,F IH K S EY T IH D
0.7192448377609253,ricochet,R IH K AH SH EY,R IH K AH SH EY D
0.7163189649581909,recapitalize,R IY K AE P IH T AH L AY Z,R IY K AE P IH T AH L AY Z D
0.7114148736000061,anchor,AE NG K ER,AE NG K ER D
0.7056396007537842,shackle,SH AE K AH L,SH AE K AH L D
0.7028967142105103,dictate,D IH K T EY T,D IH K T EY T IH D
0.7021877765655518,hook,HH UH K,HH UH K T
0.700027585029602,percolate,P ER K AH L EY T,P ER K AH L EY T IH D
0.6972700357437134,recap,R IY K AE P,R IY K AE P T
0.6964946985244751,encroach,IH N K R OW CH,IH N K R OW CH T
0.6954609155654907,decompose,D IY K AH M P OW Z,D IY K AH M P OW Z D
0.6915712952613831,tickle,T IH K AH L,T IH K AH L D
0.6911391019821167,mix,M IH K S,M IH K S T
0.6907987594604492,recalculate,R IY K AE L K Y AH L EY T,R IY K AE L K Y AH L EY T IH D
0.6906053423881531,cook,K UH K,K UH K T
0.6902947425842285,tackle,T AE K AH L,T AE K AH L D
0.689824640750885,book,B UH K,B UH K T
0.6897501945495605,pickle,P IH K AH L,P IH K AH L D
0.689079999923706,max,M AE K S,M AE K S T
0.6886927485466003,fax,F AE K S,F AE K S T
0.6884226202964783,chuckle,CH AH K AH L,CH AH K AH L D
0.6850295662879944,decorate,D EH K ER EY T,D EH K ER EY T IH D
0.684918999671936,outcast,AW T K AE S T,AW T K AE S T
0.6834570169448853,recover,R IH K AH V ER,R AH K AH V ER D
0.6824429631233215,vex,V EH K S,V EH K S T
0.6823767423629761,wax,W AE K S,W AE K S T
0.6823743581771851,chick,CH IH K,CH IH K T
0.6809957027435303,package,P AE K AH JH,P AE K IH JH D
0.6803246736526489,secure,S IH K Y UH R,S IH K Y UH R D
0.6800879836082458,tax,T AE K S,T AE K S T
0.67927086353302,look,L UH K,L UH K T
0.6745595932006836,vacate,V EY K EY T,V EY K EY T IH D
0.6741651296615601,focus,F OW K AH S,F OW K AH S T
0.672910213470459,backset,B AE K S EH T,B AE K S EH T
0.6722208857536316,incur,IH N K ER,IH N K ER D
0.6720789670944214,bicker,B IH K ER,B IH K ER D
0.6712682843208313,shuck,SH AH K,SH AH K T
0.6709715127944946,tick,T IH K,T IH K T
0.6708847284317017,wick,W IH K,W IH K AH D
0.6708173155784607,whack,W AE K,W AE K T
0.6706206798553467,hack,HH AE K,HH AE K T
0.669377326965332,chuck,CH AH K,CH AH K T
0.6686078310012817,pick,P IH K,P IH K T
0.6683551073074341,tack,T AE K,T AE K T
0.6679484248161316,text,T EH K S T,T EH K S T IH D
0.6674784421920776,shake,SH EY K,SH UH K
0.6670259237289429,pack,P AE K,P AE K T
0.666563868522644,buckle,B AH K AH L,B AH K AH L D
0.6664737462997437,heckle,HH EH K AH L,HH EH K AH L D
0.6661012768745422,incarcerate,IH N K AA R S ER EY T,IH N K AA R S ER EY T IH D
0.66566401720047,pocket,P AA K AH T,P AA K AH T IH D
0.664563000202179,fuck,F AH K,F AH K T
0.6614952087402344,backlog,B AE K L AA G,B AE K L AA G D
0.661445140838623,kick,K IH K,K IH K T
0.6611526012420654,fake,F EY K,F EY K T
0.6609537601470947,duke,D UW K,D UW K T
0.6606574058532715,make,M EY K,M EY D
0.6600230932235718,cycle,S AY K AH L,S AY K AH L D
0.6598294973373413,duck,D AH K,D AH K T
0.6594935655593872,circuit,S ER K AH T,S ER K AH T IH D
0.6589806079864502,back,B AE K,B AE K T
0.6573284268379211,check,CH EH K,CH EH K T
0.6567917466163635,sac,S AE K,S AE K T
