activation,lemma,present_phones,past_phones
1.2301260232925415,prioritize,P R AY AO R AH T AY Z,P R AY AO R AH T AY Z D
1.2057772874832153,overproduce,OW V ER P R AH D UW S,OW V ER P R AH D UW S T
1.2001153230667114,overthrow,OW V ER TH R OW,OW V ER TH R UW
1.193013072013855,subordinate,S AH B AO R D AH N EY T,S AH B AO R D AH N EY T IH D
1.18226957321167,inebriate,IH N EH B R IY EY T,IH N EH B R IY EY T AH D
1.165777325630188,congregate,K AA NG G R AH G EY T,K AA NG G R IH G EY T IH D
1.157936453819275,extricate,EH K S T R AH K EY T,EH K S T R AH K EY T IH D
1.1541571617126465,interrogate,IH N T EH R AH G EY T,IH N T EH R AH G EY T IH D
1.150394320487976,leapfrog,L IY P F R AO G,L IY P F R AO G D
1.1462085247039795,contract,K AA N T R AE K T,K AA N T R AE K T AH D
1.1411546468734741,extradite,EH K S T R AH D AY T,EH K S T R AH D AY T IH D
1.13194739818573,endorse,EH N D AO R S,EH N D AO R S T
1.1316192150115967,downgrade,D AW N G R EY D,D AW N G R EY D AH D
1.1264100074768066,procreate,P R OW K R IY EY T,P R OW K R IY EY T IH D
1.1245992183685303,offshore,AO F SH AO R,AO F SH AO R D
1.120921015739441,remark,R IH M AA R K,R IH M AA R K T
1.1208016872406006,remarry,R IY M EH R IY,R IY M EH R IY D
1.120017170906067,deteriorate,D IH T IH R IY ER EY T,D IH T IH R IY ER EY T IH D
1.1193410158157349,ensure,EH N SH UH R,EH N SH UH R D
1.1187330484390259,proofread,P R UW F R IY D,P R UW F R IY D
1.1150736808776855,absorb,AH B Z AO R B,AH B Z AO R B D
1.1136335134506226,reward,R IH W AO R D,R IH W AO R D IH D
1.1105190515518188,demoralize,D IH M AO R AH L AY Z,D IH M AO R AH L AY Z D
1.1097859144210815,recharge,R IY CH AA R JH,R IY CH AA R JH D
1.1084858179092407,enforce,EH N F AO R S,EH N F AO R S T
1.108446478843689,memorialize,M AH M AO R IY AH L AY Z,M AH M AO R IY AH L AY Z D
1.108341932296753,aspire,AH S P AY R,AH S P AY R D
1.1079403162002563,escort,EH S K AO R T,EH S K AO R T IH D
1.1078253984451294,report,R IY P AO R T,R IY P AO R T IH D
1.1041804552078247,extract,EH K S T R AE K T,EH K S T R AE K T IH D
1.1040138006210327,mature,M AH CH UH R,M AH T Y UH R D
1.1032917499542236,incorporate,IH N K AO R P ER EY T,IH N K AO R P ER EY T IH D
1.0986260175704956,reappraise,R IY AH P R EY Z,R IY AH P R EY Z D
1.0984165668487549,overdraw,OW V ER D R AO,OW V ER D R UW
1.0972906351089478,comprise,K AH M P R AY Z,K AH M P R AY Z D
1.0939942598342896,repair,R IH P EH R,R IH P EH R D
1.0922168493270874,record,R AH K AO R D,R AH K AO R D IH D
1.0879406929016113,earmark,IH R M AA R K,IH R M AA R K T
1.084035038948059,enlarge,EH N L AA R JH,EH N L AA R JH D
1.0818414688110352,retard,R IH T AA R D,R IH T AA R D IH D
1.0690670013427734,adhere,AH D HH IH R,AE D HH IH R D
1.0683835744857788,insure,IH N SH UH R,IH N SH UH R D
1.0679899454116821,retort,R IY T AO R T,R IY T AO R T IH D
1.0670533180236816,divorce,D IH V AO R S,D IH V AO R S T
1.0658704042434692,resort,R IH Z AO R T,R IH Z AO R T IH D
1.06455659866333,endear,EH N D IY R,EH N D IY R D
1.0641441345214844,square,S K W EH R,S K W EH R D
1.0641049146652222,misprint,M IH S P R IH N T,M IH S P R IH N T AH D
1.0638972520828247,disorganize,D IH S AO R G AH N AY Z,D IH S AO R G AH N AY Z D
1.062984824180603,purport,P ER P AO R T,P ER P AO R T IH D
1.062719702720642,synchronize,S IH NG K R AH N AY Z,S IH NG K R AH N AY Z D
1.057043433189392,cashier,K AE SH IH R,K AE SH IH R D
1.055012822151184,shoehorn,SH UW HH AO R N,SH UW HH AO R N D
1.053583025932312,blowdry,B L OW D R AY,B L OW D R AY D
1.052139163017273,outsource,AW T S AO R S,AW T S AO R S T
1.051642894744873,emigrate,EH M AH G R EY T,EH M AH G R EY T IH D
1.0507816076278687,underrate,AH N D ER R EY T,AH N D ER R EY T IH D
1.0505362749099731,incarcerate,IH N K AA R S ER EY T,IH N K AA R S ER EY T IH D
1.049702763557434,excrete,IH K S K R IY T,IH K S K R IY T IH D
1.049248218536377,extrude,IH K S T R UW D,IH K S T R UW D AH D
