activation,lemma,present_phones,past_phones
4.791847229003906,predate,P R IY D EY T,P R IY D EY T IH D
4.625473976135254,oscillate,AA S AH L EY T,AA S AH L EY T AH D
4.523015975952148,cremate,K R IY M EY T,K R IY M EY T IH D
3.7952630519866943,diagnose,D AY AH G N OW S,D AY AH G N OW S T
3.789682149887085,dissuade,D IH S W EY D,D IH S W EY D IH D
3.5372140407562256,permutate,P ER M Y UW T EY T,P ER M Y UW T EY T IH D
3.4439961910247803,privatize,P R IH V AH T AY Z,P R AY V AH T AY Z D
3.082981824874878,promote,P R AH M OW T,P R AH M OW T IH D
2.9686343669891357,irrigate,IH R AH G EY T,IH R AH G EY T IH D
2.5435919761657715,violate,V AY AH L EY T,V AY AH L EY T IH D
2.506021499633789,irritate,IH R IH T EY T,IH R AH T EY T AH D
2.413724184036255,prorate,P R OW R EY T,P R OW R EY T IH D
2.324831962585449,isolate,AY S AH L EY T,AY S AH L EY T AH D
2.298628330230713,permeate,P ER M IY EY T,P ER M IY EY T IH D
2.2892744541168213,produce,P R AH D UW S,P R AH D UW S T
2.2251217365264893,orient,AO R IY EH N T,AO R IY EH N T AH D
2.128100872039795,dislocate,D IH S L OW K EY T,D IH S L OW K EY T IH D
1.9723789691925049,arch,AA R CH,AA R CH T
1.9261696338653564,object,AA B JH EH K T,AH B JH EH K T AH D
1.9260568618774414,inaugurate,IH N AO G Y ER IH T,IH N AO G ER EY T IH D
1.8462255001068115,augment,AO G M EH N T,AA G M EH N T IH D
1.7842826843261719,degenerate,D IH JH EH N ER AH T,D IH JH EH N ER EY T IH D
1.7768218517303467,persuade,P ER S W EY D,P ER S W EY D IH D
1.5883824825286865,obviate,AA B V IY EY T,AA B V IY EY T AH D
1.5439198017120361,prong,P R AO NG,P R AO NG D
1.5400254726409912,destabilize,D IH S T EY B AH L AY Z,D IH S T EY B AH L AY Z D
1.464958906173706,digest,D AY JH EH S T,D AY JH EH S T IH D
1.2858866453170776,automate,AO T AH M EY T,AO T AH M EY T IH D
1.2137906551361084,predetermine,P R IY D IH T ER M AH N,P R IY D IY T ER M IH N D
1.0959160327911377,migrate,M AY G R EY T,M AY G R EY T IH D
1.045600175857544,reject,R IH JH EH K T,R IH JH EH K T IH D
0.8152294158935547,plummet,P L AH M AH T,P L AH M AH T IH D
0.7459979057312012,second,S EH K AH N D,S EH K AH N D IH D
0.7257165908813477,preset,P R IY S EH T,P R IY S EH T
0.47625505924224854,peg,P EH G,P EH G D
