activation,lemma,present_phones,past_phones
4.6032938957214355,dovetail,D AH V T EY L,D AH V T EY L D
4.434717178344727,distil,D IH S T IH L,D IH S T IH L D
4.014233112335205,sustain,S AH S T EY N,S AH S T EY N D
3.744992733001709,extol,IH K S T OW L,IH K S T OW L D
3.4706482887268066,prattle,P R AE T AH L,P R AE T AH L D
3.2471044063568115,imitate,IH M AH T EY T,IH M AH T EY T IH D
2.9180142879486084,scuttle,S K AH T AH L,S K AH T AH L D
2.889768123626709,gravitate,G R AE V IH T EY T,G R AE V AH T EY T IH D
2.6479692459106445,restyle,R IY S T AY L,R IY S T AY L D
2.3765201568603516,cremate,K R IY M EY T,K R IY M EY T IH D
2.1420536041259766,collectivize,K AH L EH K T IH V AY Z,K AH L EH K T IH V AY Z D
2.0776708126068115,irritate,IH R IH T EY T,IH R AH T EY T AH D
2.0363807678222656,greet,G R IY T,G R IY T AH D
2.0233654975891113,expose,IH K S P OW Z,IH K S P OW Z D
2.022477388381958,dissuade,D IH S W EY D,D IH S W EY D IH D
1.9786863327026367,dictate,D IH K T EY T,D IH K T EY T IH D
1.9754412174224854,publicize,P AH B L IH S AY Z,P AH B L IH S AY Z D
1.971869707107544,contrive,K AH N T R AY V,K AH N T R AY V D
1.9327902793884277,memorize,M EH M ER AY Z,M EH M ER AY Z D
1.9289577007293701,predate,P R IY D EY T,P R IY D EY T IH D
1.8970212936401367,disintegrate,D IH S IH N T AH G R EY T,D IH S IH N T AH G R EY T IH D
1.8440747261047363,kindle,K IH N D AH L,K IH N D AH L D
1.841780662536621,it,IH T,IH T
1.8244988918304443,counterbid,K AW N T ER B IH D,K AW N T ER B IH D
1.7856879234313965,outspend,AW T S P EH N D,AW T S P EH N T
1.743408203125,annotate,AE N AH T EY T,AE N AH T EY T IH D
1.741023063659668,irrigate,IH R AH G EY T,IH R AH G EY T IH D
1.7323663234710693,liberate,L IH B ER EY T,L IH B ER EY T IH D
1.7086381912231445,install,IH N S T AO L,IH N S T AO L D
1.7040996551513672,contour,K AA N T UH R,K AA N T UH R D
1.7000031471252441,crank,K R AE NG K,K R AE NG K T
1.6990556716918945,commute,K AH M Y UW T,K AH M Y UW T IH D
1.6713309288024902,declare,D IH K L EH R,D IH K L EH R D
1.6308588981628418,tiptoe,T IH P T OW,T IH P T OW D
1.6288442611694336,sculpt,S K AH L P T,S K AH L P T IH D
1.6187200546264648,agitate,AE JH AH T EY T,AE JH AH T EY T IH D
1.550788402557373,critique,K R AH T IY K,K R IH T IY K T
1.515791893005371,abide,AH B AY D,AH B OW D
1.4836604595184326,destabilize,D IH S T EY B AH L AY Z,D IH S T EY B AH L AY Z D
1.4798316955566406,slug,S L AH G,S L AH G D
1.4699070453643799,sow,S AW,S AW D
1.3800764083862305,expire,IH K S P AY R,IH K S P AY R D
1.3734872341156006,sublet,S AH B L EH T,S AH B L EH T
1.3664579391479492,innovate,IH N AH V EY T,IH N AH V EY T IH D
1.3571853637695312,obviate,AA B V IY EY T,AA B V IY EY T AH D
1.3377888202667236,destroy,D IH S T R OY,D IH S T R OY D
1.3272638320922852,abet,AH B EH T,AH B EH T IH D
1.3065159320831299,condone,K AH N D OW N,K AH N D OW N D
1.3063597679138184,ascribe,AH S K R AY B,AH S K R AY B D
1.299992561340332,convolute,K AA N V AH L UW T,K AA N V AH L UW T AH D
1.2972407341003418,reward,R IH W AO R D,R IH W AO R D IH D
1.2935562133789062,eke,IY K,IY K T
1.2792727947235107,control,K AH N T R OW L,K AH N T R OW L D
1.2607746124267578,prompt,P R AA M P T,P R AA M P T IH D
1.2591347694396973,secure,S IH K Y UH R,S IH K Y UH R D
1.2431979179382324,foretell,F AO R T EH L,F AO R T OW L D
1.207812786102295,orient,AO R IY EH N T,AO R IY EH N T AH D
1.205585241317749,mentor,M EH N T AO R,M EH N T ER D
1.1891775131225586,romanticize,R OW M AE N T AH S AY Z,R OW M AE N T AH S AY Z D
1.1844375133514404,standardize,S T AE N D ER D AY Z,S T AE N D ER D AY Z D
1.167914867401123,violate,V AY AH L EY T,V AY AH L EY T IH D
1.1592726707458496,itemize,AY T AH M AY Z,AY T AH M AY Z D
1.1525342464447021,perch,P ER CH,P ER CH T
1.126298427581787,implode,IH M P L OW D,IH M P L OW D IH D
1.106581211090088,sky,S K AY,S K IY D
1.0846970081329346,lament,L AH M EH N T,L AH M EH N T IH D
1.0791611671447754,promote,P R AH M OW T,P R AH M OW T IH D
1.070519208908081,drink,D R IH NG K,D R AE NG K
1.0632953643798828,charter,CH AA R T ER,CH AA R T ER D
1.0609502792358398,cordon,K AO R D AH N,K AO R D AH N D
1.053940773010254,attempt,AH T EH M P T,AH T EH M P T IH D
1.0394580364227295,cohere,K OW HH IH R,K OW HH IH R D
1.0210208892822266,qualify,K W AA L AH F AY,K W AA L AH F AY D
1.0138092041015625,record,R AH K AO R D,R AH K AO R D IH D
1.0002398490905762,compete,K AH M P IY T,K AH M P IY T IH D
0.9853988289833069,preset,P R IY S EH T,P R IY S EH T
0.9803680777549744,commend,K AH M EH N D,K AH M EH N D IH D
0.9603771567344666,toss,T AO S,T AO S T
0.9209149479866028,treat,T R IY T,T R IY T IH D
0.9113336205482483,rubberize,R AH B ER AY Z,R AH B ER AY Z D
0.8905389904975891,bring,B R IH NG,B R AO T
0.8544302582740784,coalesce,K OW AH L EH S,K OW AH L EH S T
0.8526574969291687,chastise,CH AE S T AY Z,CH AE S T AY Z D
0.8301131129264832,disprove,D IH S P R UW V,D IH S P R UW V D
0.7926192879676819,snuggle,S N AH G AH L,S N AH G AH L D
0.7800582051277161,pelt,P EH L T,P EH L T IH D
0.7281457781791687,foist,F OY S T,F OY S T IH D
0.4115208387374878,plumb,P L AH M,P L AH M D
