activation,lemma,present_phones,past_phones
5.065011978149414,blister,B L IH S T ER,B L IH S T ER D
4.342940330505371,bolster,B OW L S T ER,B OW L S T ER D
4.3140363693237305,fluster,F L AH S T ER,F L AH S T ER D
4.015329837799072,react,R IY AE K T,R IY AE K T IH D
3.9211277961730957,reassure,R IY AH SH UH R,R IY AH SH UH R D
3.826967239379883,relate,R IH L EY T,R IH L EY T IH D
3.740938186645508,berate,B IH R EY T,B IH R EY T IH D
3.7217578887939453,narrate,N EH R EY T,N EH R EY T IH D
3.6981124877929688,rebate,R IY B EY T,R IY B EY T IH D
3.540957450866699,breast,B R EH S T,B R EH S T AH D
3.440152168273926,belate,B IH L EY T,B IH L EY T IH D
3.4190115928649902,remit,R IY M IH T,R IY M IH T IH D
3.4150562286376953,vacate,V EY K EY T,V EY K EY T IH D
3.3966712951660156,negate,N IH G EY T,N IY G EY T IH D
3.3279242515563965,boycott,B OY K AA T,B OY K AA T IH D
3.1477231979370117,blast,B L AE S T,B L AE S T AH D
3.044593334197998,practise,P R AE K T IH S,P R AE K T IH S T
2.8797502517700195,locate,L OW K EY T,L OW K EY T AH D
2.8677968978881836,reactivate,R IY AE K T AH V EY T,R IY AE K T AH V EY T IH D
2.835193157196045,denature,D IH N EY CH ER,D IH N EY CH ER D
2.8179917335510254,cluster,K L AH S T ER,K L AH S T ER D
2.7706313133239746,blunt,B L AH N T,B L AH N T AH D
2.739387035369873,practice,P R AE K T AH S,P R AE K T AH S T
2.63822078704834,identify,AY D EH N T AH F AY,AY D EH N T AH F AY D
2.5754899978637695,assist,AH S IH S T,AH S IH S T IH D
2.5258612632751465,create,K R IY EY T,K R IY EY T AH D
2.5227622985839844,gyrate,JH AY R EY T,JH AY R EY T IH D
2.410353183746338,bristle,B R IH S AH L,B R IH S AH L D
2.333507537841797,rescue,R EH S K Y UW,R EH S K Y UW D
2.31854248046875,deactivate,D IY AE K T IH V EY T,D IY AE K T IH V EY T IH D
2.290031909942627,blunder,B L AH N D ER,B L AH N D ER D
2.217662811279297,buffet,B AH F AH T,B AH F EY D
2.2046942710876465,erect,IH R EH K T,IH R EH K T AH D
2.1090712547302246,regale,R IH G EY L,R IH G EY L D
2.1031079292297363,texture,T EH K S CH ER,T EH K S CH ER D
2.071223258972168,recapitalize,R IY K AE P IH T AH L AY Z,R IY K AE P IH T AH L AY Z D
2.0676441192626953,text,T EH K S T,T EH K S T IH D
