activation,lemma,present_phones,past_phones
2.0920300483703613,mustachio,M AH S T AE SH IY OW,M AH S T AE SH IY OW D
2.0536112785339355,mail,M EY L,M EY L D
1.9337377548217773,mute,M Y UW T,M Y UW T IH D
1.8328523635864258,mop,M AA P,M AA P T
1.8221430778503418,moor,M UH R,M UH R D
1.8162550926208496,mentor,M EH N T AO R,M EH N T ER D
1.7905917167663574,mean,M IY N,M EH N T
1.787717580795288,miss,M IH S,M IH S T
1.7681779861450195,mow,M OW,M OW D
1.7374012470245361,mill,M IH L,M IH L D
1.7195942401885986,mull,M AH L,M AH L D
1.719376802444458,match,M AE CH,M AE CH T
1.6957480907440186,max,M AE K S,M AE K S T
1.6945624351501465,moan,M OW N,M OW N D
1.6837468147277832,misrecognize,M IH S R EH K AH G N AY Z,M IH S R EH K AH G N AY Z D
1.673640251159668,mug,M AH G,M AH G D
1.6672072410583496,malfunction,M AE L F AH NG K SH AH N,M AE L F AH NG K SH AH N D
1.6665430068969727,make,M EY K,M EY D
1.660965919494629,member,M EH M B ER,M EH M B ER D
1.6580421924591064,meld,M EH L D,M EH L D AH D
1.6539077758789062,mesh,M EH SH,M EH SH T
1.647157907485962,mine,M AY N,M AY N D
1.6451895236968994,merce,M ER S,M ER S T
1.6438958644866943,mutate,M Y UW T EY T,M Y UW T EY T IH D
1.6420016288757324,meet,M IY T,M EH T
1.6420016288757324,mete,M IY T,M IY T IH D
1.63808274269104,mess,M EH S,M EH S T
1.6336145401000977,mouth,M AW TH,M AW DH D
1.6293020248413086,measure,M EH ZH ER,M EH ZH ER D
1.6205897331237793,mob,M AA B,M AA B D
1.616912603378296,maul,M AO L,M AO L D
1.6160311698913574,map,M AE P,M AE P T
1.6157896518707275,mate,M EY T,M EY T IH D
1.6032960414886475,mope,M OW P,M OW P T
1.6027731895446777,mar,M AA R,M AA R D
1.5986599922180176,mandate,M AE N D EY T,M AE N D EY T IH D
1.5941698551177979,man,M AE N,M AE N D
1.5861279964447021,mire,M AY R,M AY R D
1.57710599899292,move,M UW V,M UW V D
1.5716476440429688,mass,M AE S,M AE S T
1.5715422630310059,maim,M EY M,M EY M D
1.5706758499145508,mint,M IH N T,M IH N T IH D
1.5649163722991943,monogram,M AA N AH G R AE M,M AA N AH G R AE M D
1.5588858127593994,mock,M AA K,M AA K T
1.5587894916534424,mix,M IH K S,M IH K S T
1.5501964092254639,melt,M EH L T,M EH L T AH D
1.5288012027740479,mince,M IH N S,M IH N S T
1.5191097259521484,margin,M AA R JH AH N,M AA R JH AH N D
1.5151598453521729,mutilate,M Y UW T AH L EY T,M Y UW T AH L EY T AH D
1.5011560916900635,mind,M AY N D,M AY N D AH D
1.4897394180297852,mellow,M EH L OW,M EH L OW D
1.4853880405426025,mash,M AE SH,M AE SH T
1.4803836345672607,mortgage,M AO R G AH JH,M AO R G IH JH D
1.470613718032837,mast,M AE S T,M AE S T AH D
1.452880859375,merge,M ER JH,M ER JH D
1.430964469909668,morph,M AO R F,M AO R F T
1.4307968616485596,mend,M EH N D,M EH N D IH D
1.4179809093475342,mount,M AW N T,M AW N T AH D
1.3973767757415771,misbehave,M IH S B AH HH EY V,M IH S B AH HH EY V D
