activation,lemma,present_phones,past_phones
2.6116127967834473,subscribe,S AH B S K R AY B,S AH B S K R AY B D
2.4861245155334473,sympathize,S IH M P AH TH AY Z,S IH M P AH TH AY Z D
2.4552931785583496,streamline,S T R IY M L AY N,S T R IY M L AY N D
2.433161735534668,videotape,V IH D IY OW T EY P,V IH D IY OW T EY P T
2.1577038764953613,simplify,S IH M P L AH F AY,S IH M P L AH F AY D
1.5461384057998657,fatigue,F AH T IY G,F AH T IY G D
1.5444613695144653,familiarize,F AH M IH L Y ER AY Z,F AH M IH L Y ER AY Z D
1.3731669187545776,serialize,S IH R IY AH L AY Z,S IH R IY AH L AY Z D
1.2703121900558472,characterize,K EH R AH K T ER AY Z,K EH R AH K T ER AY Z D
1.2584658861160278,photocopy,F OW T OW K AA P IY,F OW T OW K AA P IY D
1.2495349645614624,deregulate,D IY R EH G Y AH L EY T,D IY R EH G Y AH L EY T IH D
1.1384930610656738,commemorate,K AH M EH M ER EY T,K AH M EH M ER EY T IH D
1.019529104232788,revolve,R IY V AA L V,R IY V AA L V D
0.8977442979812622,polymerize,P AA L IH M ER AY Z,P AA L IH M ER AY Z D
0.8603202104568481,collaborate,K AH L AE B ER EY T,K AH L AE B ER EY T IH D
0.7945853471755981,sabotage,S AE B AH T AA ZH,S AE B AH T AA ZH D
0.7784991264343262,stigmatize,S T IH G M AH T AY Z,S T IH G M AH T AY Z D
0.7230364084243774,overexcite,OW V ER EH K S AY T,OW V ER EH K S AY T IH D
0.7116197347640991,symbolize,S IH M B AH L AY Z,S IH M B AH L AY Z D
0.6999425888061523,debilitate,D AH B IH L AH T EY T,D AH B IH L AH T EY T IH D
0.6829977035522461,celebrate,S EH L AH B R EY T,S EH L AH B R EY T IH D
0.5387206077575684,collateralize,K AH L AE T ER AH L AY Z,K AH L AE T ER AH L AY Z D
0.44702839851379395,resolve,R IY Z AA L V,R IY Z AA L V D
0.4086042642593384,attribute,AE T R AH B Y UW T,AH T R IH B Y AH T IH D
0.3807830810546875,subsidize,S AH B S IH D AY Z,S AH B S IH D AY Z D
0.30801600217819214,compete,K AH M P IY T,K AH M P IY T IH D
0.29079705476760864,shade,SH EY D,SH EY D IH D
0.2867317795753479,devolve,D IH V AA L V,D IH V AA L V D
0.2397952675819397,ooze,UW Z,UW Z D
0.2077476978302002,mate,M EY T,M EY T IH D
