activation,lemma,present_phones,past_phones
2.1109297275543213,patent,P AE T AH N T,P AE T AH N T IH D
1.870788812637329,predetermine,P R IY D IH T ER M AH N,P R IY D IY T ER M IH N D
1.8534300327301025,panelize,P AE N AH L AY Z,P AE N AH L AY Z D
1.7039263248443604,pattern,P AE T ER N,P AE T ER N D
1.6530976295471191,pasteurize,P AE S CH ER AY Z,P AE S CH ER AY Z D
1.6397368907928467,plagiarize,P L EY JH ER AY Z,P L EY JH ER AY Z D
1.5702250003814697,pontificate,P AA N T IH F AH K EY T,P AA N T IH F AH K EY T IH D
1.5020854473114014,canonize,K AE N AH N AY Z,K AE N AH N AY Z D
1.4195609092712402,prearrange,P R IY ER EY N JH,P R IY ER EY N JH D
1.2647318840026855,orphan,AO R F AH N,AO R F AH N D
1.2127768993377686,exercise,EH K S ER S AY Z,EH K S ER S AY Z D
1.1114168167114258,catalyze,K AE T AH L AY Z,K AE T AH L AY Z D
1.0749833583831787,extrovert,EH K S T R AH V ER T,EH K S T R AH V ER T IH D
1.0228724479675293,offshore,AO F SH AO R,AO F SH AO R D
0.9813887476921082,organize,AO R G AH N AY Z,AO R G AH N AY Z D
0.9679368138313293,equalize,IY K W AH L AY Z,IY K W AH L AY Z D
0.9621343016624451,partner,P AA R T N ER,P AA R T N ER D
0.9370794892311096,penalize,P EH N AH L AY Z,P IY N AH L AY Z D
0.9347581267356873,modernize,M AA D ER N AY Z,M AA D ER N AY Z D
0.9208950400352478,utilize,Y UW T AH L AY Z,Y UW T AH L AY Z D
0.8924364447593689,orchestrate,AO R K IH S T R EY T,AO R K IH S T R EY T IH D
0.7190164923667908,contemplate,K AA N T AH M P L EY T,K AA N T AH M P L EY T IH D
0.6404251456260681,paralyze,P EH R AH L AY Z,P EH R AH L AY Z D
0.63950115442276,underserve,AH N D ER S ER V,AH N D ER S ER V D
0.6021875739097595,tattle,T AE T AH L,T AE T AH L D
0.5748654007911682,purchase,P ER CH AH S,P ER CH AH S T
0.5570260882377625,pressurize,P R EH SH ER AY Z,P R EH SH ER AY Z D
0.49835115671157837,emphasize,EH M F AH S AY Z,EH M F AH S AY Z D
0.48167556524276733,premeditate,P R IY M EH D AH T EY T,P R IY M EH D AH T EY T IH D
0.40505319833755493,shoehorn,SH UW HH AO R N,SH UW HH AO R N D
0.3649718165397644,lament,L AH M EH N T,L AH M EH N T IH D
0.3615388870239258,preach,P R IY CH,P R IY CH T
0.35982537269592285,counterfeit,K AW N T ER F IH T,K AW N T ER F IH T IH D
0.29163146018981934,convict,K AA N V IH K T,K AH N V IH K T AH D
0.28107911348342896,waffle,W AA F AH L,W AA F AH L D
0.234699547290802,plait,P L EY T,P L EY T IH D
0.234699547290802,plate,P L EY T,P L EY T IH D
0.1728442907333374,wow,W AW,W AW D
0.11176794767379761,tenure,T EH N Y ER,T EH N Y ER D
