activation,lemma,present_phones,past_phones
9.214933395385742,catalog,K AE T AH L AO G,K AE T AH L AO G D
9.214933395385742,catalogue,K AE T AH L AO G,K AE T AH L AO G D
3.7246055603027344,infiltrate,IH N F IH L T R EY T,IH N F IH L T R EY T IH D
3.698155403137207,catalyze,K AE T AH L AY Z,K AE T AH L AY Z D
3.4416117668151855,intermarry,IH N T ER M AE R IY,IH N T ER M AE R IY D
2.8310184478759766,interrogate,IH N T EH R AH G EY T,IH N T EH R AH G EY T IH D
2.589651584625244,cashier,K AE SH IH R,K AE SH IH R D
2.4042444229125977,orchestrate,AO R K IH S T R EY T,AO R K IH S T R EY T IH D
2.226048469543457,remerchandise,R IY M ER CH AH N D AY Z,R IY M ER CH AH N D AY Z D
2.2157163619995117,engineer,EH N JH AH N IH R,EH N JH AH N IY R D
2.1867446899414062,complete,K AH M P L IY T,K AH M P L IY T AH D
2.171632766723633,interleave,IH N T ER L IY V,IH N T ER L IY V D
1.8519879579544067,blowdry,B L OW D R AY,B L OW D R AY D
1.8249729871749878,industrialize,IH N D AH S T R IY AH L AY Z,IH N D AH S T R IY AH L AY Z D
1.800864815711975,explore,IH K S P L AO R,IH K S P L AO R D
1.5673226118087769,procure,P R OW K Y UH R,P R OW K Y UH R D
1.388960361480713,caffeinate,K AE F IH N EY T,K AE F IH N EY T AH D
1.0558995008468628,induce,IH N D UW S,IH N D UW S T
0.7196712493896484,battle,B AE T AH L,B AE T AH L D
0.7143501043319702,intervene,IH N T ER V IY N,IH N T ER V IY N D
0.7084263563156128,intimate,IH N T AH M AH T,IH N T AH M EY T IH D
0.5802558660507202,interlace,IH N T ER L EY S,IH N T ER L EY S T
