activation,lemma,present_phones,past_phones
6.485991477966309,overprice,OW V ER P R AY S,OW V ER P R AY S T
4.56120491027832,overflow,OW V ER F L OW,OW V ER F L OW D
4.189051628112793,overdraw,OW V ER D R AO,OW V ER D R UW
4.100817680358887,reexamine,R IY EH G Z AE M AH N,R IY IH G Z AE M AH N D
3.3471293449401855,overwork,OW V ER W ER K,OW V ER W ER K T
3.1139211654663086,overtax,OW V ER T AE K S,OW V ER T AE K S T
3.0670011043548584,reappraise,R IY AH P R EY Z,R IY AH P R EY Z D
2.217705726623535,overthrow,OW V ER TH R OW,OW V ER TH R UW
2.1396195888519287,overturn,OW V ER T ER N,OW V ER T ER N D
2.1040396690368652,brainstorm,B R EY N S T AO R M,B R EY N S T AO R M D
1.9154350757598877,transform,T R AE N S F AO R M,T R AE N S F AO R M D
1.9097352027893066,overtake,OW V ER T EY K,OW V ER T UH K
1.883911371231079,overpopulate,OW V ER P AA P Y AH L EY T,OW V ER P AA P Y AH L EY T IH D
1.818488359451294,overregulate,OW V ER R EH G Y AH L EY T,OW V ER R EH G Y AH L EY T IH D
1.8062524795532227,exhume,EH K S HH Y UW M,EH K S HH Y UW M D
1.8002305030822754,overdose,OW V ER D OW S,OW V ER D OW S T
1.5592725276947021,overleverage,OW V ER L EH V R IH JH,OW V ER L EH V R IH JH D
1.5204358100891113,characterize,K EH R AH K T ER AY Z,K EH R AH K T ER AY Z D
1.5054371356964111,forest,F AO R AH S T,F AO R AH S T AH D
1.2953540086746216,legalize,L IY G AH L AY Z,L IY G AH L AY Z D
1.2512454986572266,demonize,D IY M AH N AY Z,D IY M AH N AY Z D
1.0794123411178589,awe,AA,AO D
0.9653732776641846,expropriate,EH K S P R OW P R IY EY T,EH K S P R OW P R IY EY T IH D
0.7947816848754883,oversubscribe,OW V ER S AH B S K R AY B,OW V ER S AH B S K R AY B D
0.6759613752365112,overpay,OW V ER P EY,OW V ER P EY D
0.5027580857276917,score,S K AO R,S K AO R D
